timestamp,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
135000,70.67,128.98,31.32,0.98,0.92,0.97,0.48
135100,70.67,128.98,31.32,0.98,0.91,0.97,0.48
135200,70.67,128.98,31.32,0.98,0.91,0.97,0.48
135300,72.21,132.68,32.09,0.98,0.91,0.97,0.48
135400,69.90,127.16,30.93,0.98,0.92,0.97,0.48
135500,71.44,130.82,31.70,0.98,0.91,0.97,0.48
135600,73.77,136.43,32.88,0.98,0.92,0.97,0.48
135700,72.99,134.54,32.48,0.98,0.92,0.97,0.48
135800,76.12,142.15,34.07,0.98,0.92,0.97,0.48
135900,72.99,134.54,32.48,0.98,0.92,0.97,0.48
136000,72.99,134.54,32.48,0.98,0.91,0.97,0.48
136100,73.77,136.43,32.88,0.98,0.92,0.97,0.48
136200,72.21,132.68,32.09,0.98,0.92,0.97,0.48
136300,72.99,134.54,32.48,0.98,0.92,0.97,0.48
136400,72.99,134.54,32.48,0.98,0.92,0.97,0.48
136500,72.99,134.54,32.48,0.98,0.92,0.97,0.48
136600,72.99,134.54,32.48,0.98,0.92,0.97,0.48
136700,72.99,134.54,32.48,0.98,0.92,0.97,0.48
136800,72.99,134.54,32.48,0.98,0.92,0.97,0.48
136900,73.77,136.43,32.88,0.98,0.92,0.97,0.48
137000,73.77,136.43,32.88,0.98,0.92,0.97,0.48
137100,75.33,140.23,33.67,0.98,0.92,0.97,0.48
137200,73.77,136.43,32.88,0.98,0.92,0.97,0.48
137300,74.55,138.32,33.27,0.98,0.92,0.97,0.48
137400,75.33,140.23,33.67,0.98,0.92,0.97,0.48
137500,73.77,136.43,32.88,0.98,0.92,0.97,0.48
137600,74.55,138.32,33.27,0.98,0.92,0.97,0.48
137700,74.55,138.32,33.27,0.98,0.92,0.97,0.48
137800,76.12,142.15,34.07,0.98,0.92,0.97,0.48
137900,74.55,138.32,33.27,0.98,0.92,0.97,0.48
138000,75.33,140.23,33.67,0.98,0.92,0.97,0.48
138100,74.55,138.32,33.27,0.98,0.92,0.97,0.48
138200,75.33,140.23,33.67,0.98,0.92,0.97,0.48
138300,76.91,144.08,34.47,0.98,0.92,0.97,0.47
138400,75.33,140.23,33.67,0.98,0.92,0.97,0.47
138500,75.33,140.23,33.67,0.98,0.92,0.97,0.47
138600,75.33,140.23,33.67,0.98,0.92,0.97,0.47
138700,76.12,142.15,34.07,0.97,0.92,0.97,0.47
138800,75.33,140.23,33.67,0.98,0.92,0.97,0.47
138900,76.12,142.15,34.07,0.98,0.92,0.97,0.47
139000,76.12,142.15,34.07,0.97,0.92,0.97,0.47
139100,76.12,142.15,34.07,0.97,0.92,0.97,0.47
139200,76.12,142.15,34.07,0.97,0.92,0.97,0.47
139300,77.70,146.03,34.88,0.97,0.92,0.97,0.46
139400,77.70,146.03,34.88,0.97,0.92,0.97,0.46
139500,76.12,142.15,34.07,0.97,0.92,0.97,0.46
139600,76.12,142.15,34.07,0.97,0.92,0.96,0.46
139700,76.12,142.15,34.07,0.97,0.92,0.96,0.46
139800,79.30,149.96,35.69,0.97,0.92,0.96,0.46
139900,77.70,146.03,34.88,0.97,0.92,0.96,0.45
140000,76.12,142.15,34.07,0.97,0.92,0.96,0.45
140100,77.70,146.03,34.88,0.97,0.92,0.96,0.45
140200,76.91,144.08,34.47,0.97,0.92,0.96,0.45
140300,77.70,146.03,34.88,0.97,0.92,0.96,0.44
140400,77.70,146.03,34.88,0.97,0.92,0.96,0.44
140500,76.91,144.08,34.47,0.97,0.92,0.96,0.44
140600,77.70,146.03,34.88,0.97,0.92,0.96,0.44
140700,77.70,146.03,34.88,0.97,0.92,0.96,0.44
140800,76.91,144.08,34.47,0.97,0.92,0.96,0.43
140900,76.91,144.08,34.47,0.97,0.92,0.96,0.43
141000,76.91,144.08,34.47,0.97,0.92,0.96,0.43
141100,76.12,142.15,34.07,0.96,0.92,0.96,0.43
141200,76.12,142.15,34.07,0.96,0.92,0.96,0.43
141300,76.91,144.08,34.47,0.96,0.92,0.96,0.43
141400,76.91,144.08,34.47,0.96,0.92,0.96,0.43
141500,79.30,149.96,35.69,0.96,0.92,0.96,0.43
141600,76.91,144.08,34.47,0.96,0.92,0.96,0.42
141700,76.12,142.15,34.07,0.96,0.92,0.96,0.42
141800,76.12,142.15,34.07,0.96,0.92,0.95,0.42
141900,76.12,142.15,34.07,0.96,0.92,0.95,0.42
142000,77.70,146.03,34.88,0.96,0.92,0.95,0.42
142100,76.91,144.08,34.47,0.96,0.92,0.95,0.42
142200,76.12,142.15,34.07,0.96,0.92,0.95,0.42
142300,76.91,144.08,34.47,0.96,0.92,0.95,0.41
142400,75.33,140.23,33.67,0.96,0.93,0.95,0.41
142500,75.33,140.23,33.67,0.96,0.92,0.95,0.41
142600,74.55,138.32,33.27,0.96,0.92,0.95,0.41
142700,73.77,136.43,32.88,0.96,0.92,0.95,0.41
142800,74.55,138.32,33.27,0.96,0.92,0.95,0.41
142900,76.12,142.15,34.07,0.96,0.93,0.95,0.41
143000,76.12,142.15,34.07,0.96,0.92,0.95,0.41
143100,76.12,142.15,34.07,0.96,0.93,0.95,0.41
143200,76.12,142.15,34.07,0.96,0.93,0.95,0.41
143300,75.33,140.23,33.67,0.96,0.93,0.95,0.41
143400,76.12,142.15,34.07,0.96,0.93,0.95,0.41
143500,75.33,140.23,33.67,0.96,0.93,0.95,0.41
143600,76.12,142.15,34.07,0.96,0.93,0.95,0.41
143700,76.12,142.15,34.07,0.96,0.92,0.95,0.40
143800,75.33,140.23,33.67,0.96,0.93,0.95,0.40
143900,74.55,138.32,33.27,0.96,0.93,0.95,0.40
144000,77.70,146.03,34.88,0.96,0.93,0.95,0.40
144100,76.12,142.15,34.07,0.96,0.93,0.95,0.40
144200,76.12,142.15,34.07,0.96,0.93,0.95,0.40
144300,76.12,142.15,34.07,0.96,0.93,0.95,0.40
144400,75.33,140.23,33.67,0.96,0.93,0.94,0.40
144500,75.33,140.23,33.67,0.96,0.93,0.94,0.40
144600,76.12,142.15,34.07,0.96,0.93,0.94,0.40
144700,75.33,140.23,33.67,0.96,0.93,0.95,0.40
144800,76.91,144.08,34.47,0.96,0.93,0.94,0.40
144900,75.33,140.23,33.67,0.96,0.93,0.94,0.39
145000,75.33,140.23,33.67,0.96,0.93,0.94,0.39
145100,76.12,142.15,34.07,0.96,0.93,0.94,0.39
145200,76.12,142.15,34.07,0.96,0.93,0.94,0.39
145300,76.91,144.08,34.47,0.96,0.93,0.94,0.39
145400,76.12,142.15,34.07,0.96,0.93,0.94,0.39
145500,75.33,140.23,33.67,0.96,0.93,0.94,0.39
145600,75.33,140.23,33.67,0.96,0.93,0.94,0.39
145700,76.12,142.15,34.07,0.96,0.93,0.94,0.39
145800,76.12,142.15,34.07,0.96,0.93,0.94,0.39
145900,75.33,140.23,33.67,0.96,0.93,0.94,0.39
146000,75.33,140.23,33.67,0.96,0.93,0.94,0.39
146100,76.12,142.15,34.07,0.96,0.93,0.94,0.39
146200,75.33,140.23,33.67,0.96,0.93,0.94,0.39
146300,75.33,140.23,33.67,0.96,0.93,0.94,0.39
146400,76.91,144.08,34.47,0.96,0.93,0.94,0.38
146500,74.55,138.32,33.27,0.96,0.93,0.94,0.38
146600,74.55,138.32,33.27,0.96,0.93,0.94,0.38
146700,74.55,138.32,33.27,0.96,0.93,0.94,0.38
146800,74.55,138.32,33.27,0.96,0.93,0.94,0.38
146900,74.55,138.32,33.27,0.96,0.93,0.94,0.38
147000,74.55,138.32,33.27,0.96,0.93,0.94,0.38
147100,75.33,140.23,33.67,0.96,0.93,0.94,0.38
147200,75.33,140.23,33.67,0.96,0.93,0.94,0.38
147300,75.33,140.23,33.67,0.96,0.93,0.94,0.38
147400,75.33,140.23,33.67,0.96,0.93,0.94,0.38
147500,74.55,138.32,33.27,0.96,0.93,0.94,0.38
147600,76.12,142.15,34.07,0.96,0.93,0.94,0.38
147700,74.55,138.32,33.27,0.96,0.93,0.94,0.38
147800,75.33,140.23,33.67,0.96,0.93,0.94,0.38
147900,76.12,142.15,34.07,0.96,0.93,0.94,0.37
148000,74.55,138.32,33.27,0.96,0.93,0.94,0.37
148100,74.55,138.32,33.27,0.95,0.93,0.94,0.37
148200,73.77,136.43,32.88,0.95,0.93,0.94,0.37
148300,75.33,140.23,33.67,0.95,0.93,0.94,0.37
148400,74.55,138.32,33.27,0.95,0.93,0.94,0.37
148500,75.33,140.23,33.67,0.96,0.93,0.94,0.37
148600,74.55,138.32,33.27,0.95,0.93,0.94,0.37
148700,75.33,140.23,33.67,0.95,0.93,0.94,0.37
148800,75.33,140.23,33.67,0.95,0.93,0.94,0.36
148900,73.77,136.43,32.88,0.95,0.93,0.94,0.36
149000,73.77,136.43,32.88,0.95,0.93,0.94,0.36
149100,73.77,136.43,32.88,0.96,0.93,0.94,0.36
149200,74.55,138.32,33.27,0.95,0.93,0.94,0.36
149300,74.55,138.32,33.27,0.95,0.93,0.94,0.36
149400,74.55,138.32,33.27,0.95,0.93,0.94,0.36
149500,74.55,138.32,33.27,0.95,0.93,0.94,0.36
149600,73.77,136.43,32.88,0.95,0.93,0.94,0.36
149700,75.33,140.23,33.67,0.95,0.93,0.94,0.36
149800,73.77,136.43,32.88,0.95,0.93,0.94,0.36
149900,74.55,138.32,33.27,0.95,0.93,0.94,0.36
150000,74.55,138.32,33.27,0.95,0.93,0.94,0.36
150100,73.77,136.43,32.88,0.95,0.93,0.94,0.35
150200,74.55,138.32,33.27,0.95,0.93,0.94,0.35
150300,72.99,134.54,32.48,0.95,0.93,0.93,0.35
150400,72.99,134.54,32.48,0.95,0.93,0.94,0.35
150500,73.77,136.43,32.88,0.95,0.93,0.93,0.35
150600,74.55,138.32,33.27,0.95,0.93,0.93,0.35
150700,73.77,136.43,32.88,0.95,0.93,0.94,0.35
150800,72.21,132.68,32.09,0.95,0.93,0.94,0.35
150900,72.21,132.68,32.09,0.95,0.93,0.94,0.35
151000,74.55,138.32,33.27,0.95,0.93,0.94,0.35
151100,72.21,132.68,32.09,0.95,0.93,0.93,0.35
151200,72.21,132.68,32.09,0.95,0.93,0.94,0.35
151300,72.21,132.68,32.09,0.95,0.93,0.93,0.35
151400,72.21,132.68,32.09,0.95,0.93,0.93,0.35
151500,72.21,132.68,32.09,0.95,0.93,0.93,0.35
151600,72.99,134.54,32.48,0.95,0.93,0.94,0.35
151700,72.99,134.54,32.48,0.95,0.93,0.93,0.35
151800,72.99,134.54,32.48,0.95,0.93,0.93,0.34
151900,72.99,134.54,32.48,0.95,0.93,0.93,0.34
152000,72.99,134.54,32.48,0.95,0.93,0.93,0.34
152100,72.21,132.68,32.09,0.95,0.93,0.93,0.34
152200,72.21,132.68,32.09,0.95,0.93,0.93,0.34
152300,71.44,130.82,31.70,0.95,0.93,0.93,0.34
152400,71.44,130.82,31.70,0.95,0.93,0.93,0.34
152500,71.44,130.82,31.70,0.95,0.93,0.93,0.34
152600,71.44,130.82,31.70,0.95,0.93,0.93,0.34
152700,73.77,136.43,32.88,0.95,0.93,0.93,0.34
152800,72.21,132.68,32.09,0.95,0.93,0.93,0.34
152900,71.44,130.82,31.70,0.95,0.94,0.93,0.34
153000,71.44,130.82,31.70,0.95,0.93,0.93,0.34
153100,70.67,128.98,31.32,0.95,0.94,0.93,0.34
153200,70.67,128.98,31.32,0.95,0.93,0.93,0.34
153300,70.67,128.98,31.32,0.95,0.94,0.93,0.34
153400,70.67,128.98,31.32,0.95,0.93,0.93,0.34
153500,70.67,128.98,31.32,0.95,0.93,0.93,0.34
153600,72.99,134.54,32.48,0.95,0.94,0.93,0.33
153700,71.44,130.82,31.70,0.95,0.94,0.93,0.33
153800,71.44,130.82,31.70,0.95,0.94,0.93,0.33
153900,70.67,128.98,31.32,0.95,0.94,0.93,0.33
154000,70.67,128.98,31.32,0.95,0.94,0.93,0.33
154100,69.90,127.16,30.93,0.95,0.94,0.93,0.33
154200,69.90,127.16,30.93,0.95,0.94,0.93,0.33
154300,69.90,127.16,30.93,0.95,0.94,0.93,0.33
154400,71.44,130.82,31.70,0.95,0.94,0.93,0.33
154500,69.90,127.16,30.93,0.95,0.94,0.93,0.33
154600,69.90,127.16,30.93,0.95,0.94,0.93,0.33
154700,69.90,127.16,30.93,0.95,0.94,0.93,0.33
154800,71.44,130.82,31.70,0.95,0.94,0.93,0.33
154900,69.90,127.16,30.93,0.95,0.94,0.93,0.33
155000,69.90,127.16,30.93,0.95,0.94,0.93,0.33
155100,69.90,127.16,30.93,0.95,0.94,0.93,0.33
155200,71.44,130.82,31.70,0.95,0.94,0.93,0.33
155300,69.90,127.16,30.93,0.95,0.94,0.93,0.33
155400,71.44,130.82,31.70,0.95,0.94,0.93,0.33
155500,70.67,128.98,31.32,0.95,0.94,0.93,0.33
155600,70.67,128.98,31.32,0.95,0.94,0.93,0.33
155700,69.14,125.34,30.55,0.95,0.94,0.93,0.32
155800,69.14,125.34,30.55,0.95,0.94,0.93,0.33
155900,69.14,125.34,30.55,0.95,0.94,0.93,0.32
156000,69.14,125.34,30.55,0.95,0.94,0.93,0.32
156100,69.14,125.34,30.55,0.95,0.94,0.93,0.32
156200,69.14,125.34,30.55,0.95,0.94,0.93,0.32
156300,69.90,127.16,30.93,0.95,0.94,0.93,0.32
156400,69.14,125.34,30.55,0.95,0.94,0.93,0.32
156500,69.90,127.16,30.93,0.95,0.94,0.93,0.32
156600,69.90,127.16,30.93,0.95,0.94,0.93,0.32
156700,68.38,123.54,30.17,0.95,0.94,0.93,0.32
156800,68.38,123.54,30.17,0.95,0.94,0.93,0.32
156900,68.38,123.54,30.17,0.95,0.94,0.93,0.32
157000,69.14,125.34,30.55,0.95,0.94,0.93,0.32
157100,68.38,123.54,30.17,0.95,0.94,0.93,0.32
157200,68.38,123.54,30.17,0.95,0.94,0.93,0.32
157300,69.14,125.34,30.55,0.95,0.94,0.93,0.32
157400,68.38,123.54,30.17,0.95,0.94,0.93,0.32
157500,67.62,121.75,29.79,0.95,0.94,0.93,0.32
157600,68.38,123.54,30.17,0.95,0.94,0.93,0.32
157700,68.38,123.54,30.17,0.95,0.94,0.93,0.32
157800,67.62,121.75,29.79,0.95,0.94,0.93,0.31
157900,67.62,121.75,29.79,0.95,0.94,0.93,0.31
158000,68.38,123.54,30.17,0.95,0.94,0.93,0.31
158100,67.62,121.75,29.79,0.95,0.94,0.93,0.31
158200,67.62,121.75,29.79,0.95,0.94,0.93,0.31
158300,66.86,119.98,29.41,0.95,0.94,0.93,0.31
158400,68.38,123.54,30.17,0.95,0.94,0.93,0.31
158500,68.38,123.54,30.17,0.95,0.94,0.93,0.31
158600,68.38,123.54,30.17,0.95,0.94,0.92,0.31
158700,68.38,123.54,30.17,0.95,0.94,0.92,0.30
158800,67.62,121.75,29.79,0.95,0.94,0.93,0.30
158900,67.62,121.75,29.79,0.95,0.94,0.93,0.30
159000,66.86,119.98,29.41,0.95,0.94,0.92,0.30
159100,66.11,118.22,29.04,0.95,0.94,0.92,0.30
159200,66.86,119.98,29.41,0.95,0.94,0.92,0.30
159300,66.11,118.22,29.04,0.95,0.94,0.92,0.30
159400,67.62,121.75,29.79,0.95,0.94,0.92,0.30
159500,66.11,118.22,29.04,0.95,0.94,0.92,0.30
159600,66.11,118.22,29.04,0.95,0.94,0.92,0.30
159700,68.38,123.54,30.17,0.95,0.94,0.92,0.30
159800,68.38,123.54,30.17,0.95,0.94,0.92,0.30
159900,66.86,119.98,29.41,0.95,0.94,0.92,0.30
160000,66.11,118.22,29.04,0.95,0.94,0.92,0.30
160100,65.36,116.47,28.67,0.95,0.94,0.92,0.30
160200,65.36,116.47,28.67,0.95,0.94,0.92,0.30
160300,66.11,118.22,29.04,0.95,0.94,0.92,0.30
160400,66.11,118.22,29.04,0.95,0.94,0.92,0.30
160500,66.11,118.22,29.04,0.95,0.94,0.92,0.30
160600,65.36,116.47,28.67,0.95,0.94,0.92,0.29
160700,64.62,114.73,28.30,0.95,0.94,0.92,0.30
160800,65.36,116.47,28.67,0.95,0.94,0.92,0.29
160900,65.36,116.47,28.67,0.95,0.94,0.92,0.29
161000,64.62,114.73,28.30,0.95,0.94,0.92,0.29
161100,64.62,114.73,28.30,0.95,0.94,0.92,0.29
161200,64.62,114.73,28.30,0.95,0.94,0.92,0.29
161300,66.11,118.22,29.04,0.95,0.94,0.92,0.29
161400,63.87,113.01,27.93,0.95,0.94,0.92,0.29
161500,65.36,116.47,28.67,0.95,0.94,0.92,0.29
161600,63.87,113.01,27.93,0.95,0.94,0.92,0.29
161700,66.11,118.22,29.04,0.95,0.94,0.92,0.29
161800,63.87,113.01,27.93,0.94,0.94,0.92,0.29
161900,63.87,113.01,27.93,0.95,0.94,0.92,0.29
162000,63.87,113.01,27.93,0.95,0.94,0.92,0.29
162100,63.13,111.30,27.56,0.95,0.94,0.92,0.29
162200,63.13,111.30,27.56,0.95,0.94,0.92,0.29
162300,63.87,113.01,27.93,0.94,0.94,0.92,0.29
162400,63.13,111.30,27.56,0.95,0.94,0.92,0.29
162500,63.87,113.01,27.93,0.94,0.94,0.92,0.29
162600,63.13,111.30,27.56,0.94,0.94,0.92,0.29
162700,63.87,113.01,27.93,0.94,0.94,0.92,0.29
162800,63.13,111.30,27.56,0.94,0.94,0.92,0.29
162900,63.13,111.30,27.56,0.94,0.94,0.92,0.29
163000,63.13,111.30,27.56,0.94,0.94,0.92,0.29
163100,63.13,111.30,27.56,0.94,0.94,0.92,0.29
163200,63.13,111.30,27.56,0.94,0.94,0.92,0.29
163300,63.13,111.30,27.56,0.94,0.94,0.92,0.29
163400,62.40,109.60,27.20,0.94,0.94,0.92,0.29
163500,62.40,109.60,27.20,0.94,0.94,0.92,0.29
163600,62.40,109.60,27.20,0.94,0.94,0.92,0.29
163700,63.13,111.30,27.56,0.94,0.94,0.92,0.29
163800,63.13,111.30,27.56,0.94,0.94,0.92,0.29
163900,62.40,109.60,27.20,0.94,0.94,0.92,0.29
164000,62.40,109.60,27.20,0.94,0.94,0.92,0.29
164100,62.40,109.60,27.20,0.94,0.94,0.92,0.29
164200,62.40,109.60,27.20,0.94,0.94,0.92,0.29
164300,62.40,109.60,27.20,0.94,0.94,0.92,0.29
164400,60.93,106.25,26.47,0.94,0.94,0.92,0.29
164500,62.40,109.60,27.20,0.94,0.94,0.92,0.29
164600,62.40,109.60,27.20,0.94,0.94,0.92,0.29
164700,61.66,107.92,26.83,0.94,0.94,0.92,0.29
164800,60.20,104.59,26.11,0.94,0.94,0.92,0.29
164900,60.20,104.59,26.11,0.94,0.94,0.92,0.28
165000,60.93,106.25,26.47,0.94,0.94,0.92,0.28
165100,60.20,104.59,26.11,0.94,0.94,0.92,0.28
165200,60.20,104.59,26.11,0.94,0.94,0.92,0.28
165300,62.40,109.60,27.20,0.94,0.94,0.92,0.28
165400,62.40,109.60,27.20,0.94,0.94,0.92,0.28
165500,60.20,104.59,26.11,0.94,0.94,0.92,0.28
165600,62.40,109.60,27.20,0.94,0.94,0.92,0.28
165700,61.66,107.92,26.83,0.94,0.94,0.92,0.28
165800,61.66,107.92,26.83,0.94,0.94,0.92,0.27
165900,60.93,106.25,26.47,0.94,0.94,0.92,0.27
166000,60.20,104.59,26.11,0.94,0.94,0.91,0.27
166100,60.20,104.59,26.11,0.94,0.94,0.91,0.27
166200,58.03,99.69,25.05,0.94,0.94,0.91,0.27
166300,60.20,104.59,26.11,0.94,0.94,0.91,0.27
166400,59.48,102.94,25.76,0.94,0.94,0.91,0.26
166500,59.48,102.94,25.76,0.94,0.94,0.91,0.26
166600,60.20,104.59,26.11,0.94,0.94,0.91,0.26
166700,58.03,99.69,25.05,0.94,0.94,0.91,0.26
166800,58.75,101.31,25.40,0.94,0.94,0.91,0.26
166900,58.75,101.31,25.40,0.94,0.94,0.91,0.26
167000,59.48,102.94,25.76,0.94,0.94,0.91,0.26
167100,59.48,102.94,25.76,0.94,0.94,0.91,0.26
167200,59.48,102.94,25.76,0.94,0.94,0.91,0.26
167300,58.75,101.31,25.40,0.94,0.94,0.91,0.26
167400,58.03,99.69,25.05,0.94,0.94,0.91,0.26
167500,58.03,99.69,25.05,0.94,0.94,0.91,0.26
167600,58.75,101.31,25.40,0.94,0.94,0.91,0.26
167700,59.48,102.94,25.76,0.94,0.94,0.91,0.25
167800,58.03,99.69,25.05,0.94,0.94,0.91,0.25
167900,58.75,101.31,25.40,0.94,0.94,0.91,0.25
168000,60.20,104.59,26.11,0.94,0.94,0.91,0.25
168100,58.75,101.31,25.40,0.94,0.94,0.91,0.25
168200,58.75,101.31,25.40,0.94,0.94,0.91,0.25
168300,58.03,99.69,25.05,0.94,0.94,0.91,0.25
168400,58.75,101.31,25.40,0.94,0.94,0.91,0.24
168500,58.03,99.69,25.05,0.94,0.94,0.91,0.24
168600,57.32,98.08,24.70,0.94,0.94,0.91,0.24
168700,58.75,101.31,25.40,0.94,0.94,0.91,0.24
168800,58.75,101.31,25.40,0.94,0.94,0.91,0.24
168900,58.03,99.69,25.05,0.94,0.94,0.91,0.24
169000,58.03,99.69,25.05,0.94,0.94,0.91,0.24
169100,58.03,99.69,25.05,0.94,0.94,0.91,0.24
169200,56.60,96.49,24.35,0.94,0.94,0.91,0.24
169300,57.32,98.08,24.70,0.94,0.94,0.91,0.24
169400,61.66,107.92,26.83,0.94,0.94,0.91,0.24
169500,58.03,99.69,25.05,0.94,0.94,0.91,0.24
169600,57.32,98.08,24.70,0.94,0.94,0.91,0.24
169700,57.32,98.08,24.70,0.94,0.94,0.91,0.24
169800,56.60,96.49,24.35,0.94,0.94,0.91,0.24
169900,57.32,98.08,24.70,0.94,0.94,0.91,0.24
170000,58.03,99.69,25.05,0.94,0.94,0.91,0.24
170100,58.03,99.69,25.05,0.94,0.94,0.91,0.23
170200,56.60,96.49,24.35,0.94,0.94,0.91,0.23
170300,57.32,98.08,24.70,0.94,0.94,0.91,0.23
170400,58.75,101.31,25.40,0.94,0.94,0.91,0.23
170500,58.75,101.31,25.40,0.94,0.94,0.91,0.23
170600,58.03,99.69,25.05,0.94,0.94,0.91,0.23
170700,56.60,96.49,24.35,0.94,0.94,0.91,0.23
170800,56.60,96.49,24.35,0.94,0.94,0.91,0.23
170900,57.32,98.08,24.70,0.94,0.94,0.91,0.23
171000,56.60,96.49,24.35,0.94,0.94,0.91,0.23
171100,56.60,96.49,24.35,0.94,0.94,0.91,0.23
171200,58.03,99.69,25.05,0.94,0.94,0.90,0.23
171300,57.32,98.08,24.70,0.94,0.94,0.90,0.23
171400,57.32,98.08,24.70,0.94,0.94,0.91,0.23
171500,56.60,96.49,24.35,0.94,0.94,0.91,0.23
171600,57.32,98.08,24.70,0.94,0.94,0.90,0.23
171700,55.89,94.90,24.01,0.94,0.94,0.91,0.23
171800,56.60,96.49,24.35,0.94,0.94,0.90,0.23
171900,58.03,99.69,25.05,0.94,0.94,0.90,0.23
172000,55.89,94.90,24.01,0.94,0.94,0.90,0.23
172100,57.32,98.08,24.70,0.93,0.94,0.90,0.23
172200,56.60,96.49,24.35,0.93,0.94,0.90,0.23
172300,57.32,98.08,24.70,0.93,0.94,0.90,0.23
172400,55.89,94.90,24.01,0.93,0.94,0.90,0.23
172500,58.75,101.31,25.40,0.93,0.94,0.90,0.23
172600,55.89,94.90,24.01,0.93,0.94,0.90,0.23
172700,55.89,94.90,24.01,0.93,0.94,0.90,0.23
172800,56.60,96.49,24.35,0.93,0.94,0.90,0.23
172900,55.89,94.90,24.01,0.93,0.94,0.90,0.23
173000,56.60,96.49,24.35,0.93,0.94,0.90,0.23
173100,56.60,96.49,24.35,0.93,0.94,0.90,0.23
173200,56.60,96.49,24.35,0.93,0.94,0.90,0.23
173300,56.60,96.49,24.35,0.93,0.94,0.90,0.23
173400,55.89,94.90,24.01,0.93,0.94,0.90,0.23
173500,55.89,94.90,24.01,0.93,0.94,0.90,0.23
173600,56.60,96.49,24.35,0.93,0.94,0.90,0.23
173700,55.89,94.90,24.01,0.93,0.94,0.90,0.23
173800,57.32,98.08,24.70,0.93,0.94,0.90,0.23
173900,55.89,94.90,24.01,0.93,0.94,0.90,0.23
174000,55.18,93.33,23.66,0.93,0.94,0.90,0.23
174100,55.18,93.33,23.66,0.93,0.94,0.90,0.23
174200,55.89,94.90,24.01,0.93,0.94,0.90,0.23
174300,55.18,93.33,23.66,0.93,0.94,0.90,0.23
174400,56.60,96.49,24.35,0.93,0.94,0.90,0.23
174500,55.18,93.33,23.66,0.93,0.94,0.90,0.23
174600,55.18,93.33,23.66,0.93,0.94,0.90,0.23
174700,55.89,94.90,24.01,0.93,0.94,0.90,0.23
174800,56.60,96.49,24.35,0.93,0.94,0.90,0.22
174900,55.18,93.33,23.66,0.93,0.94,0.90,0.22
175000,55.18,93.33,23.66,0.93,0.94,0.90,0.23
175100,55.18,93.33,23.66,0.93,0.94,0.90,0.23
175200,55.18,93.33,23.66,0.93,0.94,0.90,0.22
175300,58.75,101.31,25.40,0.93,0.94,0.90,0.22
175400,54.48,91.78,23.32,0.93,0.94,0.90,0.22
175500,55.18,93.33,23.66,0.93,0.94,0.90,0.23
175600,54.48,91.78,23.32,0.93,0.94,0.90,0.22
175700,55.18,93.33,23.66,0.93,0.94,0.90,0.22
175800,54.48,91.78,23.32,0.93,0.94,0.90,0.23
175900,54.48,91.78,23.32,0.93,0.94,0.90,0.22
176000,54.48,91.78,23.32,0.93,0.94,0.90,0.22
176100,55.18,93.33,23.66,0.93,0.94,0.90,0.22
176200,55.18,93.33,23.66,0.93,0.94,0.90,0.22
176300,55.18,93.33,23.66,0.93,0.94,0.90,0.22
176400,55.18,93.33,23.66,0.93,0.94,0.90,0.22
176500,55.18,93.33,23.66,0.93,0.94,0.90,0.22
176600,55.18,93.33,23.66,0.93,0.94,0.90,0.22
176700,53.77,90.23,22.98,0.93,0.94,0.90,0.22
176800,54.48,91.78,23.32,0.93,0.94,0.90,0.22
176900,54.48,91.78,23.32,0.93,0.94,0.90,0.22
177000,55.18,93.33,23.66,0.93,0.94,0.90,0.22
177100,53.77,90.23,22.98,0.93,0.94,0.90,0.22
177200,56.60,96.49,24.35,0.93,0.94,0.90,0.22
177300,54.48,91.78,23.32,0.93,0.94,0.90,0.22
177400,53.77,90.23,22.98,0.93,0.94,0.90,0.22
177500,53.77,90.23,22.98,0.93,0.94,0.90,0.22
177600,53.77,90.23,22.98,0.93,0.94,0.90,0.22
177700,53.77,90.23,22.98,0.93,0.94,0.90,0.22
177800,53.77,90.23,22.98,0.93,0.94,0.90,0.22
177900,53.77,90.23,22.98,0.93,0.94,0.90,0.22
178000,53.77,90.23,22.98,0.93,0.94,0.90,0.22
178100,53.77,90.23,22.98,0.93,0.94,0.90,0.22
178200,56.60,96.49,24.35,0.93,0.94,0.90,0.22
178300,54.48,91.78,23.32,0.93,0.94,0.90,0.22
178400,55.18,93.33,23.66,0.93,0.94,0.90,0.23
178500,55.89,94.90,24.01,0.93,0.94,0.90,0.22
178600,54.48,91.78,23.32,0.93,0.94,0.90,0.23
178700,53.07,88.70,22.64,0.93,0.94,0.90,0.23
178800,54.48,91.78,23.32,0.93,0.94,0.90,0.23
178900,54.48,91.78,23.32,0.93,0.94,0.90,0.23
179000,53.07,88.70,22.64,0.93,0.94,0.90,0.23
179100,54.48,91.78,23.32,0.93,0.94,0.90,0.23
179200,54.48,91.78,23.32,0.93,0.94,0.90,0.23
179300,53.07,88.70,22.64,0.93,0.94,0.90,0.23
179400,53.07,88.70,22.64,0.93,0.94,0.90,0.23
179500,53.07,88.70,22.64,0.93,0.94,0.90,0.23
179600,53.07,88.70,22.64,0.93,0.94,0.90,0.23
179700,53.77,90.23,22.98,0.94,0.94,0.90,0.23
179800,53.07,88.70,22.64,0.93,0.94,0.90,0.23
179900,53.07,88.70,22.64,0.93,0.94,0.90,0.23
