timestamp,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
134500,13.93,15.43,4.97,0.75,0.61,0.24,0.09
134600,13.93,15.43,4.97,0.75,0.61,0.24,0.09
134700,12.46,13.32,4.38,0.75,0.61,0.24,0.09
134800,13.44,14.72,4.77,0.75,0.61,0.24,0.09
134900,13.44,14.72,4.77,0.75,0.61,0.24,0.09
135000,12.94,14.01,4.58,0.75,0.61,0.24,0.09
135100,13.44,14.72,4.77,0.75,0.61,0.24,0.09
135200,13.44,14.72,4.77,0.75,0.61,0.24,0.09
135300,13.44,14.72,4.77,0.75,0.61,0.24,0.09
135400,12.94,14.01,4.58,0.75,0.61,0.24,0.09
135500,13.44,14.72,4.77,0.75,0.61,0.24,0.09
135600,14.44,16.16,5.18,0.75,0.61,0.24,0.09
135700,12.46,13.32,4.38,0.75,0.61,0.24,0.09
135800,14.44,16.16,5.18,0.75,0.61,0.24,0.09
135900,12.46,13.32,4.38,0.75,0.61,0.24,0.09
136000,12.46,13.32,4.38,0.75,0.61,0.24,0.09
136100,12.46,13.32,4.38,0.75,0.61,0.24,0.09
136200,12.46,13.32,4.38,0.75,0.61,0.24,0.09
136300,12.46,13.32,4.38,0.75,0.61,0.24,0.09
136400,12.46,13.32,4.38,0.75,0.61,0.24,0.09
136500,15.45,17.66,5.59,0.75,0.61,0.24,0.09
136600,12.46,13.32,4.38,0.75,0.61,0.24,0.09
136700,12.46,13.32,4.38,0.75,0.61,0.24,0.09
136800,12.46,13.32,4.38,0.75,0.61,0.24,0.09
136900,12.94,14.01,4.58,0.75,0.61,0.24,0.09
137000,13.44,14.72,4.77,0.75,0.61,0.24,0.09
137100,13.44,14.72,4.77,0.75,0.61,0.24,0.09
137200,13.44,14.72,4.77,0.75,0.61,0.24,0.09
137300,12.94,14.01,4.58,0.75,0.61,0.24,0.09
137400,12.46,13.32,4.38,0.74,0.61,0.24,0.09
137500,12.46,13.32,4.38,0.74,0.61,0.24,0.09
137600,12.94,14.01,4.58,0.74,0.61,0.24,0.09
137700,13.93,15.43,4.97,0.74,0.61,0.24,0.09
137800,12.94,14.01,4.58,0.74,0.61,0.24,0.09
137900,12.46,13.32,4.38,0.74,0.61,0.24,0.09
138000,12.94,14.01,4.58,0.74,0.61,0.24,0.09
138100,12.46,13.32,4.38,0.74,0.61,0.24,0.09
138200,13.93,15.43,4.97,0.74,0.61,0.24,0.09
138300,13.93,15.43,4.97,0.74,0.61,0.24,0.09
138400,13.44,14.72,4.77,0.74,0.61,0.24,0.09
138500,12.46,13.32,4.38,0.74,0.61,0.24,0.09
138600,12.94,14.01,4.58,0.74,0.61,0.24,0.09
138700,14.44,16.16,5.18,0.74,0.61,0.24,0.09
138800,12.94,14.01,4.58,0.74,0.61,0.24,0.09
138900,12.46,13.32,4.38,0.74,0.61,0.24,0.09
139000,13.44,14.72,4.77,0.74,0.61,0.24,0.09
139100,13.44,14.72,4.77,0.74,0.61,0.24,0.09
139200,13.44,14.72,4.77,0.74,0.61,0.24,0.09
139300,12.46,13.32,4.38,0.74,0.61,0.24,0.09
139400,12.94,14.01,4.58,0.74,0.61,0.23,0.09
139500,12.94,14.01,4.58,0.74,0.61,0.24,0.09
139600,11.97,12.65,4.19,0.74,0.61,0.23,0.09
139700,11.97,12.65,4.19,0.74,0.61,0.24,0.09
139800,11.97,12.65,4.19,0.74,0.61,0.24,0.09
139900,11.49,11.99,4.00,0.74,0.61,0.24,0.09
140000,13.44,14.72,4.77,0.74,0.61,0.23,0.09
140100,12.94,14.01,4.58,0.74,0.61,0.23,0.09
140200,12.94,14.01,4.58,0.74,0.61,0.23,0.09
140300,11.97,12.65,4.19,0.74,0.61,0.23,0.09
140400,11.97,12.65,4.19,0.74,0.61,0.23,0.09
140500,11.97,12.65,4.19,0.74,0.61,0.23,0.08
140600,12.94,14.01,4.58,0.74,0.61,0.23,0.08
140700,11.97,12.65,4.19,0.74,0.61,0.23,0.09
140800,12.46,13.32,4.38,0.74,0.61,0.23,0.08
140900,12.46,13.32,4.38,0.74,0.61,0.23,0.08
141000,12.94,14.01,4.58,0.74,0.61,0.23,0.08
141100,12.94,14.01,4.58,0.74,0.61,0.23,0.08
141200,12.94,14.01,4.58,0.74,0.61,0.23,0.08
141300,13.93,15.43,4.97,0.74,0.61,0.23,0.08
141400,12.46,13.32,4.38,0.74,0.61,0.23,0.08
141500,12.46,13.32,4.38,0.74,0.61,0.23,0.08
141600,11.97,12.65,4.19,0.74,0.61,0.23,0.08
141700,12.46,13.32,4.38,0.74,0.61,0.23,0.08
141800,12.46,13.32,4.38,0.74,0.61,0.23,0.08
141900,11.97,12.65,4.19,0.74,0.61,0.23,0.08
142000,11.97,12.65,4.19,0.74,0.61,0.23,0.08
142100,11.01,11.34,3.81,0.74,0.61,0.23,0.08
142200,11.97,12.65,4.19,0.74,0.61,0.23,0.08
142300,11.97,12.65,4.19,0.74,0.61,0.23,0.08
142400,12.94,14.01,4.58,0.74,0.61,0.23,0.08
142500,11.97,12.65,4.19,0.74,0.61,0.23,0.08
142600,12.94,14.01,4.58,0.74,0.61,0.23,0.08
142700,12.46,13.32,4.38,0.74,0.61,0.23,0.08
142800,12.46,13.32,4.38,0.74,0.61,0.23,0.08
142900,11.49,11.99,4.00,0.74,0.61,0.23,0.08
143000,12.46,13.32,4.38,0.74,0.61,0.23,0.08
143100,12.46,13.32,4.38,0.74,0.61,0.23,0.08
143200,11.97,12.65,4.19,0.74,0.61,0.23,0.08
143300,12.94,14.01,4.58,0.74,0.61,0.23,0.08
143400,13.44,14.72,4.77,0.74,0.61,0.23,0.08
143500,12.94,14.01,4.58,0.74,0.61,0.23,0.08
143600,11.97,12.65,4.19,0.74,0.61,0.23,0.08
143700,13.93,15.43,4.97,0.74,0.61,0.23,0.08
143800,13.44,14.72,4.77,0.74,0.61,0.23,0.08
143900,11.97,12.65,4.19,0.74,0.61,0.23,0.08
144000,12.94,14.01,4.58,0.74,0.61,0.23,0.08
144100,13.93,15.43,4.97,0.74,0.61,0.23,0.08
144200,11.97,12.65,4.19,0.74,0.61,0.23,0.08
144300,14.44,16.16,5.18,0.74,0.61,0.23,0.08
144400,14.94,16.90,5.38,0.74,0.60,0.23,0.08
144500,14.94,16.90,5.38,0.74,0.60,0.23,0.08
144600,12.46,13.32,4.38,0.74,0.60,0.23,0.08
144700,12.94,14.01,4.58,0.74,0.60,0.23,0.08
144800,12.46,13.32,4.38,0.74,0.60,0.23,0.08
144900,11.97,12.65,4.19,0.74,0.60,0.23,0.08
145000,11.97,12.65,4.19,0.74,0.60,0.23,0.08
145100,12.46,13.32,4.38,0.74,0.60,0.23,0.08
145200,11.97,12.65,4.19,0.74,0.60,0.23,0.08
145300,11.97,12.65,4.19,0.74,0.60,0.23,0.08
145400,12.94,14.01,4.58,0.74,0.61,0.23,0.08
145500,12.46,13.32,4.38,0.74,0.60,0.23,0.08
145600,11.97,12.65,4.19,0.74,0.60,0.23,0.08
145700,11.97,12.65,4.19,0.74,0.60,0.23,0.08
145800,12.46,13.32,4.38,0.74,0.60,0.23,0.08
145900,12.46,13.32,4.38,0.74,0.60,0.23,0.08
146000,11.01,11.34,3.81,0.74,0.60,0.23,0.08
146100,12.46,13.32,4.38,0.74,0.60,0.23,0.08
146200,11.97,12.65,4.19,0.74,0.60,0.23,0.08
146300,13.93,15.43,4.97,0.74,0.60,0.23,0.08
146400,11.97,12.65,4.19,0.74,0.60,0.23,0.08
146500,11.97,12.65,4.19,0.74,0.60,0.23,0.08
146600,11.97,12.65,4.19,0.74,0.60,0.23,0.08
146700,14.94,16.90,5.38,0.74,0.60,0.23,0.08
146800,11.97,12.65,4.19,0.74,0.60,0.23,0.08
146900,11.97,12.65,4.19,0.74,0.60,0.23,0.08
147000,11.97,12.65,4.19,0.74,0.60,0.23,0.08
147100,12.46,13.32,4.38,0.74,0.60,0.23,0.08
147200,12.46,13.32,4.38,0.74,0.60,0.23,0.08
147300,11.97,12.65,4.19,0.74,0.60,0.23,0.08
147400,11.97,12.65,4.19,0.74,0.60,0.23,0.08
147500,11.97,12.65,4.19,0.74,0.60,0.23,0.08
147600,12.46,13.32,4.38,0.74,0.60,0.23,0.08
147700,11.97,12.65,4.19,0.74,0.60,0.23,0.08
147800,11.97,12.65,4.19,0.74,0.60,0.23,0.08
147900,12.94,14.01,4.58,0.74,0.60,0.23,0.08
148000,11.97,12.65,4.19,0.74,0.60,0.23,0.08
148100,11.97,12.65,4.19,0.74,0.60,0.23,0.08
148200,12.46,13.32,4.38,0.74,0.60,0.23,0.08
148300,12.46,13.32,4.38,0.74,0.60,0.23,0.08
148400,12.46,13.32,4.38,0.74,0.60,0.23,0.08
148500,11.97,12.65,4.19,0.73,0.60,0.23,0.08
148600,10.54,10.71,3.62,0.74,0.60,0.23,0.08
148700,11.97,12.65,4.19,0.74,0.60,0.23,0.08
148800,12.94,14.01,4.58,0.74,0.60,0.23,0.08
148900,11.97,12.65,4.19,0.74,0.60,0.23,0.08
149000,12.46,13.32,4.38,0.74,0.60,0.23,0.08
149100,12.94,14.01,4.58,0.73,0.60,0.23,0.08
149200,18.04,21.63,6.66,0.73,0.60,0.23,0.08
149300,11.97,12.65,4.19,0.73,0.60,0.23,0.08
149400,11.97,12.65,4.19,0.73,0.60,0.23,0.08
149500,12.94,14.01,4.58,0.73,0.60,0.23,0.08
149600,11.97,12.65,4.19,0.73,0.60,0.23,0.08
149700,13.44,14.72,4.77,0.73,0.60,0.23,0.08
149800,12.46,13.32,4.38,0.73,0.60,0.23,0.08
149900,12.46,13.32,4.38,0.73,0.60,0.23,0.08
150000,13.44,14.72,4.77,0.73,0.60,0.23,0.08
150100,12.46,13.32,4.38,0.73,0.60,0.23,0.08
150200,12.46,13.32,4.38,0.73,0.60,0.23,0.08
150300,12.46,13.32,4.38,0.73,0.60,0.23,0.08
150400,12.94,14.01,4.58,0.73,0.60,0.23,0.08
150500,13.93,15.43,4.97,0.73,0.60,0.23,0.08
150600,12.94,14.01,4.58,0.73,0.60,0.23,0.08
150700,12.94,14.01,4.58,0.73,0.60,0.23,0.08
150800,11.49,11.99,4.00,0.73,0.60,0.23,0.08
150900,11.97,12.65,4.19,0.73,0.60,0.23,0.08
151000,12.46,13.32,4.38,0.73,0.60,0.23,0.08
151100,12.94,14.01,4.58,0.73,0.60,0.23,0.08
151200,13.44,14.72,4.77,0.73,0.60,0.23,0.08
151300,12.94,14.01,4.58,0.73,0.60,0.23,0.08
151400,11.97,12.65,4.19,0.73,0.60,0.23,0.08
151500,11.49,11.99,4.00,0.73,0.60,0.23,0.08
151600,13.44,14.72,4.77,0.73,0.60,0.22,0.08
151700,12.94,14.01,4.58,0.73,0.60,0.22,0.08
151800,12.46,13.32,4.38,0.73,0.60,0.22,0.08
151900,11.97,12.65,4.19,0.73,0.60,0.22,0.08
152000,11.49,11.99,4.00,0.73,0.60,0.22,0.08
152100,12.94,14.01,4.58,0.73,0.60,0.22,0.08
152200,12.94,14.01,4.58,0.73,0.60,0.22,0.08
152300,12.46,13.32,4.38,0.73,0.60,0.22,0.08
152400,14.44,16.16,5.18,0.73,0.60,0.22,0.08
152500,12.94,14.01,4.58,0.73,0.60,0.22,0.08
152600,11.97,12.65,4.19,0.73,0.60,0.22,0.08
152700,11.97,12.65,4.19,0.73,0.60,0.22,0.08
152800,12.94,14.01,4.58,0.73,0.60,0.22,0.08
152900,11.97,12.65,4.19,0.73,0.60,0.22,0.08
153000,11.49,11.99,4.00,0.73,0.60,0.22,0.08
153100,12.94,14.01,4.58,0.73,0.60,0.22,0.08
153200,11.97,12.65,4.19,0.73,0.60,0.22,0.08
153300,13.93,15.43,4.97,0.73,0.60,0.22,0.07
153400,15.45,17.66,5.59,0.73,0.60,0.21,0.07
153500,11.97,12.65,4.19,0.73,0.60,0.21,0.07
153600,14.44,16.16,5.18,0.72,0.60,0.21,0.07
153700,12.94,14.01,4.58,0.72,0.60,0.21,0.07
153800,12.46,13.32,4.38,0.72,0.60,0.21,0.07
153900,11.97,12.65,4.19,0.72,0.60,0.21,0.07
154000,11.97,12.65,4.19,0.72,0.60,0.21,0.07
154100,13.93,15.43,4.97,0.72,0.60,0.21,0.07
154200,13.44,14.72,4.77,0.72,0.60,0.21,0.07
154300,11.49,11.99,4.00,0.72,0.60,0.21,0.07
154400,12.94,14.01,4.58,0.72,0.60,0.21,0.07
154500,11.49,11.99,4.00,0.72,0.60,0.21,0.07
154600,13.93,15.43,4.97,0.72,0.60,0.20,0.07
154700,12.46,13.32,4.38,0.72,0.60,0.20,0.07
154800,11.97,12.65,4.19,0.72,0.60,0.20,0.07
154900,11.49,11.99,4.00,0.72,0.60,0.20,0.07
155000,12.46,13.32,4.38,0.72,0.60,0.20,0.07
155100,12.46,13.32,4.38,0.72,0.60,0.20,0.07
155200,17.51,20.81,6.44,0.71,0.60,0.20,0.07
155300,11.97,12.65,4.19,0.72,0.60,0.20,0.07
155400,11.49,11.99,4.00,0.72,0.60,0.20,0.07
155500,11.49,11.99,4.00,0.72,0.60,0.20,0.07
155600,11.97,12.65,4.19,0.72,0.60,0.20,0.07
155700,11.49,11.99,4.00,0.71,0.60,0.20,0.07
155800,11.97,12.65,4.19,0.71,0.60,0.20,0.07
155900,11.97,12.65,4.19,0.71,0.60,0.20,0.06
156000,11.49,11.99,4.00,0.71,0.60,0.19,0.06
156100,12.46,13.32,4.38,0.71,0.60,0.19,0.06
156200,11.01,11.34,3.81,0.71,0.60,0.19,0.06
156300,11.01,11.34,3.81,0.71,0.60,0.19,0.06
156400,11.49,11.99,4.00,0.71,0.60,0.19,0.06
156500,11.49,11.99,4.00,0.71,0.60,0.19,0.06
156600,11.97,12.65,4.19,0.71,0.60,0.19,0.06
156700,11.01,11.34,3.81,0.71,0.60,0.19,0.06
156800,13.44,14.72,4.77,0.71,0.60,0.19,0.06
156900,11.01,11.34,3.81,0.71,0.60,0.19,0.06
157000,11.01,11.34,3.81,0.71,0.60,0.19,0.06
157100,11.49,11.99,4.00,0.71,0.60,0.19,0.06
157200,11.49,11.99,4.00,0.71,0.60,0.19,0.06
157300,13.44,14.72,4.77,0.71,0.60,0.19,0.06
157400,13.44,14.72,4.77,0.71,0.60,0.19,0.06
157500,11.49,11.99,4.00,0.71,0.60,0.19,0.06
157600,13.44,14.72,4.77,0.71,0.60,0.19,0.06
157700,11.49,11.99,4.00,0.71,0.60,0.19,0.06
157800,11.49,11.99,4.00,0.71,0.60,0.19,0.06
157900,11.01,11.34,3.81,0.71,0.60,0.19,0.06
158000,12.46,13.32,4.38,0.71,0.60,0.19,0.06
158100,11.97,12.65,4.19,0.71,0.60,0.19,0.06
158200,15.45,17.66,5.59,0.71,0.60,0.19,0.06
158300,11.01,11.34,3.81,0.71,0.60,0.19,0.06
158400,11.49,11.99,4.00,0.71,0.60,0.19,0.06
158500,11.49,11.99,4.00,0.71,0.60,0.19,0.06
158600,11.97,12.65,4.19,0.71,0.60,0.19,0.06
158700,11.01,11.34,3.81,0.71,0.60,0.19,0.06
158800,11.49,11.99,4.00,0.71,0.60,0.19,0.06
158900,13.93,15.43,4.97,0.71,0.60,0.19,0.06
159000,11.01,11.34,3.81,0.71,0.60,0.19,0.06
159100,13.44,14.72,4.77,0.71,0.59,0.18,0.06
159200,11.49,11.99,4.00,0.71,0.60,0.19,0.06
159300,10.54,10.71,3.62,0.71,0.60,0.19,0.06
159400,11.01,11.34,3.81,0.71,0.60,0.19,0.06
159500,11.97,12.65,4.19,0.71,0.59,0.18,0.06
159600,13.44,14.72,4.77,0.71,0.59,0.19,0.06
159700,12.46,13.32,4.38,0.71,0.60,0.19,0.06
159800,13.93,15.43,4.97,0.71,0.59,0.18,0.06
159900,16.99,20.00,6.23,0.71,0.59,0.18,0.06
160000,12.46,13.32,4.38,0.71,0.59,0.18,0.06
160100,12.46,13.32,4.38,0.71,0.59,0.18,0.06
160200,12.46,13.32,4.38,0.71,0.59,0.18,0.06
160300,10.54,10.71,3.62,0.71,0.59,0.18,0.06
160400,11.97,12.65,4.19,0.71,0.59,0.18,0.06
160500,11.49,11.99,4.00,0.71,0.59,0.18,0.06
160600,11.97,12.65,4.19,0.71,0.59,0.18,0.06
160700,11.97,12.65,4.19,0.71,0.59,0.18,0.06
160800,16.99,20.00,6.23,0.71,0.59,0.18,0.06
160900,12.94,14.01,4.58,0.71,0.59,0.18,0.06
161000,13.44,14.72,4.77,0.71,0.59,0.18,0.06
161100,14.44,16.16,5.18,0.71,0.59,0.18,0.06
161200,11.49,11.99,4.00,0.71,0.59,0.18,0.06
161300,11.01,11.34,3.81,0.71,0.59,0.18,0.06
161400,16.99,20.00,6.23,0.71,0.59,0.18,0.06
161500,11.01,11.34,3.81,0.71,0.59,0.18,0.06
161600,13.93,15.43,4.97,0.71,0.59,0.18,0.06
161700,10.07,10.09,3.44,0.71,0.59,0.18,0.06
161800,11.01,11.34,3.81,0.71,0.59,0.18,0.06
161900,12.94,14.01,4.58,0.71,0.59,0.18,0.06
162000,12.94,14.01,4.58,0.71,0.59,0.18,0.06
162100,12.46,13.32,4.38,0.71,0.59,0.18,0.06
162200,11.97,12.65,4.19,0.71,0.59,0.18,0.06
162300,11.97,12.65,4.19,0.71,0.59,0.18,0.06
162400,16.99,20.00,6.23,0.71,0.59,0.18,0.06
162500,12.94,14.01,4.58,0.71,0.59,0.18,0.06
162600,11.49,11.99,4.00,0.71,0.59,0.18,0.06
162700,11.01,11.34,3.81,0.71,0.59,0.18,0.06
162800,13.93,15.43,4.97,0.71,0.59,0.18,0.06
162900,11.01,11.34,3.81,0.71,0.59,0.18,0.06
163000,13.44,14.72,4.77,0.71,0.59,0.18,0.06
163100,11.01,11.34,3.81,0.71,0.59,0.18,0.06
163200,12.46,13.32,4.38,0.71,0.59,0.18,0.06
163300,13.44,14.72,4.77,0.71,0.59,0.18,0.06
163400,14.94,16.90,5.38,0.71,0.59,0.18,0.06
163500,12.94,14.01,4.58,0.71,0.59,0.18,0.06
163600,11.01,11.34,3.81,0.71,0.59,0.18,0.06
163700,11.01,11.34,3.81,0.71,0.59,0.18,0.06
163800,11.01,11.34,3.81,0.71,0.59,0.18,0.06
163900,11.01,11.34,3.81,0.71,0.59,0.18,0.06
164000,11.01,11.34,3.81,0.71,0.59,0.18,0.06
164100,11.49,11.99,4.00,0.71,0.59,0.18,0.06
164200,11.01,11.34,3.81,0.71,0.59,0.18,0.06
164300,11.01,11.34,3.81,0.71,0.59,0.18,0.06
164400,11.49,11.99,4.00,0.71,0.59,0.18,0.06
164500,11.49,11.99,4.00,0.71,0.59,0.18,0.06
164600,11.49,11.99,4.00,0.71,0.59,0.18,0.06
164700,11.49,11.99,4.00,0.71,0.59,0.18,0.06
164800,11.01,11.34,3.81,0.71,0.59,0.18,0.06
164900,11.01,11.34,3.81,0.71,0.59,0.18,0.06
165000,11.01,11.34,3.81,0.71,0.59,0.17,0.06
165100,11.49,11.99,4.00,0.71,0.59,0.18,0.06
165200,11.01,11.34,3.81,0.71,0.59,0.18,0.06
165300,11.01,11.34,3.81,0.71,0.59,0.17,0.06
165400,11.49,11.99,4.00,0.71,0.59,0.18,0.06
165500,13.44,14.72,4.77,0.71,0.59,0.18,0.06
165600,11.01,11.34,3.81,0.71,0.59,0.17,0.06
165700,11.01,11.34,3.81,0.71,0.59,0.17,0.06
165800,11.49,11.99,4.00,0.71,0.59,0.17,0.06
165900,11.49,11.99,4.00,0.71,0.59,0.17,0.06
166000,12.94,14.01,4.58,0.71,0.59,0.17,0.06
166100,11.97,12.65,4.19,0.71,0.59,0.17,0.06
166200,11.97,12.65,4.19,0.71,0.59,0.17,0.06
166300,11.01,11.34,3.81,0.71,0.59,0.17,0.06
166400,11.01,11.34,3.81,0.71,0.59,0.17,0.06
166500,16.99,20.00,6.23,0.71,0.58,0.17,0.06
166600,14.44,16.16,5.18,0.71,0.58,0.17,0.06
166700,12.46,13.32,4.38,0.71,0.58,0.17,0.06
166800,16.99,20.00,6.23,0.71,0.58,0.17,0.06
166900,11.49,11.99,4.00,0.71,0.58,0.17,0.06
167000,13.44,14.72,4.77,0.71,0.58,0.17,0.06
167100,11.97,12.65,4.19,0.71,0.58,0.17,0.06
167200,12.46,13.32,4.38,0.71,0.58,0.17,0.06
167300,12.94,14.01,4.58,0.71,0.58,0.17,0.06
167400,11.97,12.65,4.19,0.71,0.58,0.17,0.06
167500,11.49,11.99,4.00,0.71,0.58,0.17,0.06
167600,13.44,14.72,4.77,0.71,0.58,0.17,0.06
167700,11.01,11.34,3.81,0.71,0.58,0.17,0.06
167800,12.46,13.32,4.38,0.71,0.58,0.17,0.06
167900,11.97,12.65,4.19,0.71,0.58,0.17,0.06
168000,13.93,15.43,4.97,0.71,0.58,0.17,0.06
168100,16.99,20.00,6.23,0.71,0.58,0.17,0.06
168200,11.97,12.65,4.19,0.71,0.58,0.17,0.06
168300,11.49,11.99,4.00,0.71,0.58,0.17,0.06
168400,11.01,11.34,3.81,0.71,0.58,0.17,0.06
168500,11.01,11.34,3.81,0.71,0.58,0.17,0.06
168600,16.99,20.00,6.23,0.71,0.58,0.17,0.06
168700,17.51,20.81,6.44,0.72,0.58,0.17,0.06
168800,12.94,14.01,4.58,0.72,0.58,0.17,0.06
168900,13.93,15.43,4.97,0.72,0.58,0.17,0.06
169000,12.46,13.32,4.38,0.72,0.58,0.17,0.07
169100,15.45,17.66,5.59,0.74,0.58,0.19,0.08
169200,12.46,13.32,4.38,0.74,0.58,0.19,0.08
169300,12.94,14.01,4.58,0.74,0.58,0.19,0.09
169400,15.45,17.66,5.59,0.75,0.58,0.20,0.10
169500,15.45,17.66,5.59,0.75,0.58,0.21,0.10
169600,11.49,11.99,4.00,0.75,0.58,0.21,0.10
169700,14.44,16.16,5.18,0.75,0.58,0.21,0.10
169800,11.97,12.65,4.19,0.75,0.58,0.21,0.10
169900,11.49,11.99,4.00,0.75,0.58,0.21,0.10
170000,11.97,12.65,4.19,0.75,0.58,0.21,0.10
170100,11.49,11.99,4.00,0.75,0.58,0.21,0.10
170200,11.97,12.65,4.19,0.75,0.58,0.21,0.10
170300,12.94,14.01,4.58,0.75,0.58,0.21,0.10
170400,11.49,11.99,4.00,0.75,0.58,0.22,0.10
170500,11.49,11.99,4.00,0.75,0.58,0.22,0.10
170600,12.46,13.32,4.38,0.75,0.58,0.22,0.10
170700,11.49,11.99,4.00,0.75,0.58,0.22,0.10
170800,12.46,13.32,4.38,0.75,0.58,0.22,0.10
170900,11.49,11.99,4.00,0.75,0.58,0.22,0.10
171000,11.97,12.65,4.19,0.75,0.58,0.22,0.10
171100,12.46,13.32,4.38,0.75,0.58,0.22,0.10
171200,12.46,13.32,4.38,0.74,0.58,0.22,0.10
171300,18.04,21.63,6.66,0.74,0.58,0.22,0.10
171400,17.51,20.81,6.44,0.73,0.58,0.21,0.10
171500,12.46,13.32,4.38,0.73,0.58,0.21,0.10
171600,11.49,11.99,4.00,0.73,0.58,0.21,0.10
171700,11.49,11.99,4.00,0.73,0.58,0.21,0.10
171800,11.49,11.99,4.00,0.73,0.58,0.21,0.09
171900,11.49,11.99,4.00,0.73,0.57,0.21,0.10
172000,12.94,14.01,4.58,0.73,0.58,0.21,0.09
172100,11.49,11.99,4.00,0.73,0.58,0.21,0.09
172200,12.94,14.01,4.58,0.73,0.58,0.21,0.09
172300,11.97,12.65,4.19,0.73,0.57,0.21,0.09
172400,12.46,13.32,4.38,0.73,0.58,0.21,0.09
172500,12.46,13.32,4.38,0.73,0.58,0.21,0.09
172600,11.97,12.65,4.19,0.73,0.58,0.21,0.09
172700,11.97,12.65,4.19,0.73,0.57,0.21,0.09
172800,11.49,11.99,4.00,0.73,0.58,0.21,0.09
172900,11.49,11.99,4.00,0.73,0.57,0.21,0.09
173000,11.97,12.65,4.19,0.73,0.58,0.21,0.09
173100,11.97,12.65,4.19,0.73,0.57,0.21,0.09
173200,11.49,11.99,4.00,0.73,0.57,0.21,0.09
173300,11.49,11.99,4.00,0.73,0.57,0.21,0.09
173400,11.97,12.65,4.19,0.73,0.57,0.21,0.09
173500,11.97,12.65,4.19,0.73,0.57,0.21,0.09
173600,12.46,13.32,4.38,0.73,0.57,0.21,0.09
173700,11.49,11.99,4.00,0.73,0.57,0.21,0.09
173800,11.49,11.99,4.00,0.73,0.57,0.21,0.09
173900,11.49,11.99,4.00,0.73,0.57,0.21,0.09
174000,11.49,11.99,4.00,0.73,0.58,0.21,0.09
174100,12.46,13.32,4.38,0.73,0.57,0.21,0.09
174200,11.97,12.65,4.19,0.73,0.57,0.21,0.09
174300,10.54,10.71,3.62,0.73,0.57,0.21,0.09
174400,11.97,12.65,4.19,0.73,0.57,0.21,0.09
174500,12.46,13.32,4.38,0.73,0.57,0.21,0.09
174600,11.97,12.65,4.19,0.73,0.57,0.21,0.09
174700,12.46,13.32,4.38,0.73,0.57,0.21,0.09
174800,11.49,11.99,4.00,0.73,0.57,0.21,0.09
174900,12.94,14.01,4.58,0.73,0.57,0.21,0.09
175000,11.49,11.99,4.00,0.73,0.57,0.21,0.09
175100,11.49,11.99,4.00,0.73,0.57,0.21,0.09
175200,12.94,14.01,4.58,0.73,0.57,0.21,0.09
175300,11.49,11.99,4.00,0.73,0.57,0.21,0.09
175400,11.49,11.99,4.00,0.73,0.57,0.21,0.09
175500,11.49,11.99,4.00,0.73,0.57,0.21,0.09
175600,11.97,12.65,4.19,0.73,0.57,0.21,0.09
175700,11.49,11.99,4.00,0.73,0.57,0.21,0.09
175800,11.97,12.65,4.19,0.73,0.57,0.21,0.09
175900,11.97,12.65,4.19,0.73,0.57,0.21,0.09
176000,11.97,12.65,4.19,0.73,0.57,0.21,0.09
176100,11.97,12.65,4.19,0.72,0.57,0.21,0.09
176200,12.46,13.32,4.38,0.72,0.57,0.21,0.09
176300,11.97,12.65,4.19,0.73,0.57,0.21,0.09
176400,11.49,11.99,4.00,0.73,0.57,0.21,0.09
176500,11.97,12.65,4.19,0.72,0.57,0.21,0.09
176600,11.97,12.65,4.19,0.72,0.57,0.21,0.09
176700,11.97,12.65,4.19,0.72,0.57,0.21,0.09
176800,11.97,12.65,4.19,0.72,0.57,0.21,0.09
176900,11.49,11.99,4.00,0.72,0.57,0.21,0.09
177000,11.01,11.34,3.81,0.72,0.57,0.21,0.09
177100,11.49,11.99,4.00,0.72,0.57,0.21,0.09
177200,11.97,12.65,4.19,0.72,0.57,0.21,0.09
177300,11.49,11.99,4.00,0.72,0.57,0.21,0.09
177400,11.97,12.65,4.19,0.72,0.57,0.21,0.09
177500,13.44,14.72,4.77,0.72,0.57,0.21,0.09
177600,11.97,12.65,4.19,0.72,0.57,0.21,0.09
177700,11.49,11.99,4.00,0.72,0.57,0.21,0.09
177800,11.97,12.65,4.19,0.72,0.57,0.21,0.09
177900,11.01,11.34,3.81,0.72,0.57,0.21,0.09
178000,11.97,12.65,4.19,0.72,0.57,0.21,0.09
178100,11.49,11.99,4.00,0.72,0.57,0.21,0.09
178200,11.49,11.99,4.00,0.72,0.57,0.21,0.09
178300,11.01,11.34,3.81,0.72,0.57,0.21,0.09
178400,11.49,11.99,4.00,0.72,0.57,0.21,0.09
178500,11.49,11.99,4.00,0.72,0.57,0.21,0.09
178600,11.01,11.34,3.81,0.72,0.57,0.21,0.09
178700,11.49,11.99,4.00,0.72,0.57,0.21,0.09
178800,11.49,11.99,4.00,0.72,0.57,0.21,0.09
178900,11.01,11.34,3.81,0.72,0.57,0.21,0.09
179000,11.01,11.34,3.81,0.72,0.57,0.21,0.09
179100,12.94,14.01,4.58,0.72,0.57,0.21,0.09
179200,11.97,12.65,4.19,0.72,0.57,0.21,0.09
179300,13.44,14.72,4.77,0.72,0.57,0.21,0.09
179400,11.49,11.99,4.00,0.72,0.57,0.21,0.09
